# tipo: estatico
# modo: real
# amplitud_rad: 0.5
# articulaciones: Shoulder_Rotation, Shoulder_Pitch, Elbow, Wrist_Pitch, Wrist_Roll
# repeticiones: 2
# reposo_s: 2.0
# duracion_escalon_s: 0.1
# fecha: 2026-09-25 10:08:19
t,etiqueta,obj_Shoulder_Rotation,obj_Shoulder_Pitch,obj_Elbow,obj_Wrist_Pitch,obj_Wrist_Roll,pos_Shoulder_Rotation,pos_Shoulder_Pitch,pos_Elbow,pos_Wrist_Pitch,pos_Wrist_Roll,vel_Shoulder_Rotation,vel_Shoulder_Pitch,vel_Elbow,vel_Wrist_Pitch,vel_Wrist_Roll,esf_Shoulder_Rotation,esf_Shoulder_Pitch,esf_Elbow,esf_Wrist_Pitch,esf_Wrist_Roll
3.2849,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.3089,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.3251,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.3445,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.3601,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.3811,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.3962,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.4145,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.4381,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.4569,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.4791,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.5023,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.5258,mover,0.50000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.5433,mover,0.50000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.5698,mover,0.50000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,2.00,11.20,16.80,0.00,0.00
