# tipo: repetibilidad
# modo: real
# ciclos: 30
# retiro_rad: [0.0, -0.2, 0.0, 0.0, 0.0]
# reposo_s: 2.0
# velocidad_rad_s: 0.4
# fecha: 2026-09-25 10:15:00
# objetivo_rad: [-0.0031, 0.0491, 0.0368, 0.0015, 0.0015]
t,etiqueta,obj_Shoulder_Rotation,obj_Shoulder_Pitch,obj_Elbow,obj_Wrist_Pitch,obj_Wrist_Roll,pos_Shoulder_Rotation,pos_Shoulder_Pitch,pos_Elbow,pos_Wrist_Pitch,pos_Wrist_Roll,vel_Shoulder_Rotation,vel_Shoulder_Pitch,vel_Elbow,vel_Wrist_Pitch,vel_Wrist_Roll,esf_Shoulder_Rotation,esf_Shoulder_Pitch,esf_Elbow,esf_Wrist_Pitch,esf_Wrist_Roll
0.8779,aproximacion,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,-0.07517,0.04909,0.00153,0.00153,0.00000,-0.15340,0.00000,0.00000,0.00000,0.00,17.60,-2.40,0.00,0.00
0.9066,aproximacion,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,-0.07670,0.05522,0.00153,0.00153,0.00000,-0.07670,0.07670,0.00000,0.00000,0.00,10.80,6.00,0.00,0.00
0.9257,aproximacion,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,-0.07823,0.05829,0.00153,0.00153,0.00000,-0.07670,0.23010,0.00000,0.00000,0.00,2.00,7.60,0.00,0.00
0.9418,aproximacion,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,-0.07670,0.05983,0.00153,0.00153,0.00000,0.00000,0.15340,0.00000,0.00000,0.00,-3.60,7.60,0.00,0.00
0.9625,aproximacion,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,-0.07210,0.05983,0.00153,0.00153,0.00000,0.15340,0.07670,0.00000,0.00000,0.00,-3.20,7.20,0.00,0.00
0.9981,aproximacion,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,-0.05829,0.05983,0.00153,0.00153,0.00000,0.38350,0.00000,0.00000,0.00000,0.00,12.80,7.20,0.00,0.00
1.0122,aproximacion,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,-0.05676,0.06136,0.00153,0.00153,0.00000,0.15340,0.07670,0.00000,0.00000,0.00,14.00,8.40,0.00,0.00
1.0515,aproximacion,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,-0.05676,0.06289,0.00153,0.00153,0.00000,0.00000,0.07670,0.00000,0.00000,0.00,12.00,9.20,0.00,0.00
1.0709,aproximacion,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00153,-0.05829,0.06136,0.00153,0.00153,0.07670,0.00000,0.00000,0.00000,0.00000,0.00,11.20,8.80,0.00,0.00
1.0893,aproximacion,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00153,-0.05983,0.06136,0.00153,0.00153,0.00000,-0.07670,-0.07670,0.00000,0.00000,0.00,9.20,8.80,0.00,0.00
1.1068,aproximacion,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00153,-0.05983,0.05983,0.00153,0.00153,0.00000,-0.07670,0.00000,0.00000,0.00000,0.00,8.40,7.60,0.00,0.00
1.1337,aproximacion,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00153,-0.05983,0.05983,0.00153,0.00153,0.00000,0.00000,-0.07670,0.00000,0.00000,0.00,7.60,8.00,0.00,0.00
1.1769,aproximacion,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,-0.05676,0.06136,0.00153,0.00153,-0.07670,0.07670,0.07670,0.00000,0.00000,0.00,8.00,9.20,0.00,0.00
1.2204,aproximacion,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,-0.05676,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.00,9.60,0.00,0.00
1.2393,aproximacion,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00153,-0.05676,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,3.20,9.60,0.00,0.00
1.2588,aproximacion,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00153,-0.05829,0.06136,0.00153,0.00153,0.07670,-0.07670,0.00000,0.00000,0.00000,0.00,-2.80,10.40,0.00,0.00
1.2775,aproximacion,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00153,-0.05522,0.06136,0.00153,0.00153,0.00000,0.15340,0.00000,0.00000,0.00000,0.00,-2.80,10.80,0.00,0.00
