# tipo: escalon
# modo: real
# amplitud_rad: 0.3
# articulaciones: Shoulder_Rotation, Shoulder_Pitch, Elbow, Wrist_Pitch, Wrist_Roll
# repeticiones: 2
# reposo_s: 2.0
# duracion_escalon_s: 0.1
# fecha: 2026-09-25 10:23:50
t,etiqueta,obj_Shoulder_Rotation,obj_Shoulder_Pitch,obj_Elbow,obj_Wrist_Pitch,obj_Wrist_Roll,pos_Shoulder_Rotation,pos_Shoulder_Pitch,pos_Elbow,pos_Wrist_Pitch,pos_Wrist_Roll,vel_Shoulder_Rotation,vel_Shoulder_Pitch,vel_Elbow,vel_Wrist_Pitch,vel_Wrist_Roll,esf_Shoulder_Rotation,esf_Shoulder_Pitch,esf_Elbow,esf_Wrist_Pitch,esf_Wrist_Roll
1.5027,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.25464,0.04295,0.02148,0.01074,0.00000,1.30388,0.00000,0.00000,0.00000,0.00000,-8.00,23.20,12.00,6.40,0.00
1.5219,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.27305,0.04295,0.02148,0.01074,0.00000,1.07379,0.00000,0.00000,0.00000,-0.07670,-5.20,23.20,12.00,6.40,0.00
1.5406,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.28685,0.04295,0.02148,0.01074,0.00000,0.92039,0.00000,0.00000,0.00000,0.00000,-2.00,23.20,12.00,6.40,0.00
1.5605,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29759,0.04295,0.02148,0.01074,0.00000,0.23010,0.00000,0.00000,0.00000,0.00000,2.00,23.20,12.00,6.40,0.00
1.5845,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29913,0.04295,0.02148,0.01074,0.00000,0.07670,0.00000,0.00000,0.00000,0.00000,0.00,23.20,12.00,6.40,0.00
1.6096,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29913,0.04295,0.02148,0.01074,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,23.20,12.00,6.40,0.00
1.6291,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29452,0.04295,0.02148,0.01074,0.00000,-0.15340,0.00000,0.00000,0.00000,0.00000,-3.20,23.20,12.00,6.40,0.00
1.6422,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29299,0.04295,0.02148,0.01074,0.00000,-0.15340,0.00000,0.00000,0.00000,0.00000,-4.80,23.20,12.00,6.40,0.00
1.6771,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29146,0.04295,0.02148,0.01074,0.00153,0.00000,0.00000,0.00000,0.00000,0.07670,-5.20,23.20,12.00,6.40,0.00
1.6954,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.29146,0.04295,0.02148,0.01074,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-4.80,23.20,12.00,6.40,0.00
